Event_ID,Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Count,Bytes_Sent,Bytes_Received,Connection_Duration,Request_Count,Response_Time,Login_Attempts,Failed_Login_Count,Successful_Login_Count,Session_Duration,Authentication_Method,Malware_Detected,Firewall_Status,Antivirus_Status,Encryption_Used,Suspicious_URL,Unusual_Port,Multiple_Failed_Logins,Anomaly_Score,Risk_Score,Threat_Type,Attack_Type,Attack_Vector,Severity,Threat_Status,Detection_Method,Device_Type,Operating_System,Browser,Country,Region,Network_Type,Is_Threat,Is_Malicious,Incident_Status
EVT101901,2025-02-02 09:42:32,117.236.57.42,192.168.92.138,25,8080,UDP,152,3788,9390.0,39.87,18,0.29,2,1,1,35.59,Token,0,Active,Outdated,1,0,0,0,9.31,9.87,None,None,None,Low,N/A,IDS/IPS,Tablet,iOS,Edge,Russia,Central,Wi-Fi,0,0,Resolved
EVT101179,2025-01-20 21:48:44,192.168.145.227,73.169.203.251,3389,22,ICMP,50,4435,940.0,16.15,35,1.498,1,0,1,63.9,MFA,0,Active,Updated,0,0,0,0,11.81,21.35,None,None,None,Low,N/A,Firewall,Laptop,macOS,Unknown,Japan,West,Wi-Fi,0,0,Resolved
EVT101993,2025-02-04 02:50:35,192.168.132.191,192.168.213.248,15512,53,DNS,160,7399,8274.0,20.17,22,0.524,2,1,1,24.65,Biometric,0,Active,Updated,1,1,0,0,27.47,23.77,None,None,None,Low,N/A,IDS/IPS,IoT Device,iOS,Chrome,Brazil,North,VPN,0,0,Resolved
EVT101745,2025-01-30 23:17:02,192.168.169.46,192.168.87.14,22,110,HTTPS,138,7355,5537.0,11.25,34,1.339,0,0,0,24.41,SSO,0,Active,Updated,1,0,0,0,33.5,3.04,None,None,None,Low,N/A,Antivirus,Desktop,Android,Firefox,Japan,Central,Mobile Data,0,0,Resolved
EVT102705,2025-02-16 16:41:24,192.168.154.227,192.168.15.53,58676,25,UDP,163,5591,4598.0,51.41,36,0.887,1,0,1,44.44,Biometric,0,Active,Updated,1,0,0,0,41.62,29.09,None,None,None,Low,N/A,SIEM,Tablet,Linux,Safari,,North,LAN,0,0,Resolved
EVT101552,2025-01-27 09:56:09,68.225.79.178,210.175.90.93,3306,21,DNS,191,5891,7946.0,48.55,3,0.833,1,1,0,29.95,,0,Active,Updated,1,0,0,0,15.78,19.44,None,None,None,Low,N/A,Firewall,IoT Device,macOS,Chrome,Canada,North,Mobile Data,0,0,Resolved
EVT103621,2025-03-04 05:05:34,137.113.198.77,192.168.31.64,52059,80,TCP,178,6807,1739.0,23.4,44,0.184,1,0,1,40.29,Not_Used,0,Active,Updated,1,0,0,0,10.76,29.38,None,None,None,Low,N/A,No_Detection,Server,Android,Unknown,USA,North,Public Network,0,0,Resolved
EVT103206,2025-02-25 08:52:26,179.0.90.248,192.168.193.29,3306,53,ICMP,957,26828,10844.0,285.0,254,4.319,3,2,1,20.84,Not_Used,1,Inactive,Outdated,0,0,0,0,97.61,76.6,SQL Injection,SQL Injection,Social Engineering,Medium,Investigating,SIEM,IoT Device,Windows Server 2019,Chrome,UK,Central,Wi-Fi,1,1,Under Investigation
EVT100322,2025-01-06 10:21:37,192.168.62.121,174.149.231.159,53,443,HTTP,119,5157,1766.0,60.27,20,0.726,1,1,0,30.72,Password,0,Active,Updated,0,0,0,0,24.38,0.0,None,None,None,Low,N/A,Firewall,Mobile,Windows 10,Chrome,Germany,East,Wi-Fi,0,0,False Positive
EVT100783,2025-01-13 20:52:56,192.168.66.239,67.86.149.172,25,6666,HTTP,632,41769,376.0,203.75,174,,9,9,0,7.09,SSO,0,Active,Outdated,0,1,1,1,100.0,73.65,Insider Threat,Insider Threat,Social Engineering,High,Active,Firewall,Laptop,Windows Server 2019,Chrome,Brazil,North,VPN,1,1,Resolved
EVT101953,2025-02-03 09:43:56,192.168.124.170,89.15.217.112,3306,443,HTTPS,134,6009,1854.0,27.86,33,0.16,2,1,1,4.81,MFA,0,Active,Updated,0,0,0,0,13.17,27.54,None,None,None,Low,N/A,SIEM,Server,Windows Server 2019,Chrome,UK,East,VPN,0,0,False Positive
EVT100766,2025-01-13 15:35:39,192.168.206.86,118.177.167.73,53,80,UDP,112,6281,11387.0,41.57,12,0.934,0,0,0,36.32,Biometric,0,Active,Updated,1,0,0,0,0.0,12.55,None,None,None,Low,N/A,EDR,IoT Device,iOS,Unknown,Russia,Central,Wi-Fi,0,0,Resolved
EVT100045,2025-01-01 21:53:00,149.250.76.115,89.170.193.117,53,21,HTTP,203,2853,8381.0,37.41,33,0.036,3,2,1,15.18,Biometric,0,Active,Outdated,0,0,0,0,13.14,0.0,None,None,None,Low,N/A,Firewall,Tablet,Windows Server 2019,Safari,Japan,South,Public Network,0,0,False Positive
EVT104676,2025-03-22 14:41:25,192.168.112.103,192.168.146.115,80,6667,SSH,311,66100,12448.0,161.57,93,1.796,10,10,0,2.61,Biometric,0,Inactive,Outdated,1,1,1,1,87.28,67.73,Ransomware,Ransomware,API,High,Contained,Antivirus,IoT Device,Windows Server 2019,Safari,India,East,Public Network,1,1,Escalated
EVT102292,2025-02-09 00:32:19,192.168.240.92,192.168.97.148,39504,110,HTTP,169,7007,30.0,35.61,26,0.127,2,1,1,32.03,SSO,0,Active,Updated,1,0,0,0,14.41,17.86,None,None,None,Low,N/A,IDS/IPS,IoT Device,Linux,Unknown,South Africa,East,Public Network,0,0,False Positive
EVT101544,2025-01-27 07:01:56,192.168.47.245,123.7.214.84,80,3306,SSH,164,3594,6751.0,27.59,8,1.381,2,1,1,32.81,MFA,0,Active,Updated,1,0,0,0,11.42,17.01,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Firefox,China,North,VPN,0,0,Resolved
EVT104208,2025-03-14 12:56:38,138.229.28.92,192.168.6.12,53,3306,ICMP,115,5778,4614.0,32.08,22,0.28,3,2,1,8.75,MFA,0,Active,Updated,1,0,0,0,18.03,0.0,None,None,None,Low,N/A,No_Detection,Mobile,macOS,Opera,Brazil,North,Mobile Data,0,0,Resolved
EVT100788,2025-01-14 01:54:20,171.70.132.209,192.168.78.72,53,3389,UDP,250,7677,3647.0,8.19,22,1.119,2,1,1,21.04,Password,0,Active,Updated,1,0,0,0,21.25,1.17,None,None,None,Low,N/A,Antivirus,Server,Windows 10,Chrome,UK,North,LAN,0,0,False Positive
EVT102203,2025-02-07 14:22:34,14.138.120.70,197.41.0.253,22,3389,FTP,79,7914,12969.0,33.74,13,0.831,4,3,1,6.75,Biometric,0,Active,Updated,1,1,0,0,21.79,15.07,None,None,None,Low,N/A,IDS/IPS,Mobile,Linux,Unknown,Singapore,West,VPN,0,0,Resolved
EVT101990,2025-02-03 23:06:16,142.57.24.87,192.168.113.88,35768,8080,SSH,215,4537,7048.0,47.0,19,1.023,4,3,1,50.99,Not_Used,0,Active,Updated,1,0,0,0,18.93,16.69,None,None,None,Low,N/A,Firewall,Desktop,Windows 10,Chrome,Japan,West,Mobile Data,0,0,Resolved
EVT102911,2025-02-20 09:57:47,50.162.214.34,198.147.148.59,3306,22,ICMP,131,5248,5428.0,27.07,34,0.163,4,3,1,19.13,Password,0,Active,Updated,1,0,0,0,41.48,0.0,None,None,None,Low,N/A,Manual Review,Desktop,macOS,Unknown,Germany,North,Wi-Fi,0,0,Resolved
EVT103129,2025-02-24 01:42:39,192.168.122.221,192.168.134.110,10679,22,ICMP,178,7705,7005.0,32.46,23,0.67,4,3,1,34.13,Not_Used,0,Active,Updated,1,0,0,0,32.62,27.53,None,None,None,Low,N/A,Antivirus,Server,Windows Server 2019,Safari,Japan,North,Wi-Fi,0,0,False Positive
EVT105174,2025-03-31 12:54:40,192.168.87.15,58.82.141.16,34834,80,DNS,289,4629,5621.0,8.24,2,0.66,3,2,1,32.57,Not_Used,0,Active,Updated,1,0,0,0,26.13,7.83,None,None,None,Low,N/A,No_Detection,Desktop,Windows 10,Opera,Canada,Central,VPN,0,0,Resolved
EVT104217,2025-03-14 15:27:21,192.168.244.59,192.168.233.153,110,3306,http,115,7367,5344.0,42.13,24,1.404,3,2,1,26.52,Biometric,0,Misconfigured,Updated,0,0,0,0,22.15,10.79,None,None,None,Low,N/A,IDS/IPS,IoT Device,macOS,Opera,Japan,Central,VPN,0,0,Resolved
EVT102932,2025-02-20 20:35:03,192.168.24.196,175.22.59.113,3306,25,HTTPS,164,2647,4544.0,9.69,16,0.131,1,0,1,18.44,SSO,0,Active,Updated,1,0,0,0,17.6,2.05,None,None,None,Low,N/A,No_Detection,Mobile,Android,Chrome,Canada,East,Wi-Fi,0,0,False Positive
EVT102659,2025-02-16 00:00:19,192.168.136.58,192.168.21.181,21,53,ICMP,151,6621,5314.0,24.2,24,0.588,1,0,1,29.0,Not_Used,0,Active,Updated,0,0,0,0,25.32,9.6,None,None,None,Low,N/A,EDR,Tablet,Linux,Chrome,Russia,North,Wi-Fi,0,0,False Positive
EVT101288,2025-01-22 18:29:26,50.227.79.178,192.168.138.82,443,3389,DNS,180,8976,,60.72,24,0.684,1,1,0,18.18,Not_Used,0,Active,Outdated,1,0,0,0,21.01,24.21,None,None,None,Low,N/A,Antivirus,Server,iOS,Firefox,China,South,Mobile Data,0,0,Resolved
EVT102875,2025-02-19 20:01:00,35.58.102.117,150.17.32.102,8080,8080,HTTPS,51,6655,9741.0,15.13,42,0.957,2,1,1,17.48,Not_Used,0,Misconfigured,Outdated,0,0,0,0,30.47,14.25,None,None,None,Low,N/A,Antivirus,Desktop,Windows 11,Chrome,South Africa,Central,Mobile Data,0,0,Resolved
EVT101871,2025-02-01 22:38:14,192.168.169.20,124.238.20.34,22,21,TCP,169,7490,4873.0,26.01,25,0.704,2,1,1,1.07,MFA,0,Active,Updated,1,0,0,0,33.21,32.75,None,None,None,Low,N/A,IDS/IPS,Desktop,Linux,Safari,China,South,VPN,0,0,Resolved
EVT101640,2025-01-29 01:17:45,192.168.2.134,54.169.158.108,110,25,SSH,139,4830,7036.0,17.41,26,0.275,1,1,0,4.36,,0,Active,Updated,1,0,0,0,19.13,11.01,None,None,None,Low,N/A,No_Detection,Laptop,Windows 11,Safari,Japan,East,Public Network,0,0,Resolved
EVT101246,2025-01-22 01:52:45,192.168.85.199,2.48.140.138,110,3389,DNS,248,2895,8335.0,21.48,7,0.668,2,1,1,14.49,Token,0,Inactive,Updated,1,0,0,0,34.75,9.7,None,None,None,Low,N/A,No_Detection,Mobile,Android,Firefox,India,South,Wi-Fi,0,0,Resolved
EVT102946,2025-02-21 01:33:51,192.168.197.15,91.89.97.131,59570,443,HTTPS,144,2713,8281.0,44.16,38,0.789,0,0,0,19.27,Password,0,Active,Outdated,1,0,0,0,22.61,11.44,None,None,None,Low,N/A,SIEM,Laptop,iOS,Unknown,Brazil,East,Public Network,0,0,Resolved
EVT101321,2025-01-23 08:44:11,192.168.147.7,84.253.47.207,3696,25,HTTPS,105,200,6993.0,20.37,30,1.005,4,3,1,42.78,Biometric,0,Inactive,Updated,1,0,0,0,14.4,20.96,None,None,None,Low,N/A,SIEM,Mobile,Windows 10,Unknown,Japan,Central,Public Network,0,0,False Positive
EVT102258,2025-02-08 12:52:39,161.44.52.121,41.137.95.222,21,3389,HTTP,195,1624,8605.0,49.56,16,0.938,2,1,1,61.92,Biometric,0,Active,Updated,0,0,0,0,0.0,8.62,None,None,None,Low,N/A,Firewall,Desktop,Windows 10,Opera,UK,North,LAN,0,0,Resolved
EVT103810,2025-03-07 14:39:19,192.168.146.198,5.200.208.215,25,25,SSH,159,7663,4014.0,38.27,36,0.538,1,0,1,5.89,Password,0,Active,Updated,1,0,0,0,17.85,23.85,None,None,None,Low,N/A,IDS/IPS,Tablet,Android,Firefox,Nigeria,South,Wi-Fi,0,0,Resolved
EVT102692,2025-02-16 13:18:04,192.168.88.61,22.4.18.37,25,443,FTP,221,9827,7498.0,14.2,30,0.166,3,2,1,26.53,Password,0,Active,Outdated,0,0,0,0,18.8,0.0,None,None,None,Low,N/A,Antivirus,IoT Device,Windows Server 2019,Safari,Brazil,West,LAN,0,0,False Positive
EVT100772,2025-01-13 17:02:34,192.168.251.238,151.109.207.111,21,25,HTTP,140,8604,7369.0,48.51,20,1.313,1,0,1,48.18,SSO,0,Active,Updated,1,0,0,0,32.18,30.79,None,None,None,Low,N/A,Firewall,Server,Windows Server 2019,Chrome,India,North,Wi-Fi,0,0,Resolved
EVT100626,2025-01-11 10:16:37,192.168.209.243,192.168.127.43,110,3306,UDP,118,195858,9113.0,46.04,19,0.883,2,1,1,4.79,Not_Used,0,Active,Updated,1,0,0,0,18.07,29.61,None,None,None,Low,N/A,SIEM,Server,Android,Opera,Singapore,South,LAN,0,0,False Positive
EVT104428,2025-03-18 06:21:28,192.168.207.65,192.168.192.68,3389,6666,SSH,1032,70247,23997.0,246.75,181,4.083,5,5,0,10.74,Password,0,Inactive,Disabled,0,0,1,1,69.26,79.4,Brute Force,Brute Force,Web Application,Low,Contained,SIEM,IoT Device,Windows 10,Safari,Canada,West,Public Network,1,1,Escalated
EVT104963,2025-03-27 21:51:44,192.168.9.95,30.0.226.13,443,21,UDP,211,5801,,39.1,13,0.449,2,1,1,14.86,Not_Used,0,Active,Outdated,1,0,0,0,24.54,13.78,None,None,None,Low,N/A,Antivirus,Tablet,Windows Server 2019,Chrome,Japan,South,Public Network,0,0,False Positive
EVT104112,2025-03-13 01:34:30,192.168.121.205,222.97.80.116,80,53,FTP,191,5570,6557.0,46.89,10,0.45,2,1,1,5.38,SSO,0,Active,Outdated,1,0,0,0,30.89,27.72,None,None,None,Low,N/A,Firewall,Mobile,Windows 10,Firefox,UK,North,VPN,0,0,Resolved
EVT101155,2025-01-20 11:16:43,192.168.25.244,192.168.198.48,22,3389,ICMP,135,4216,6067.0,50.33,21,1.097,2,1,1,20.63,Biometric,0,Active,Updated,1,1,0,0,2.25,17.39,None,None,None,Low,N/A,Antivirus,Server,Android,Opera,Japan,South,LAN,0,0,Resolved
EVT104404,2025-03-17 19:04:37,192.168.184.59,114.206.236.146,8080,110,DNS,151,2980,9771.0,3.86,16,0.462,1,1,0,29.57,SSO,0,Active,Updated,1,0,0,0,15.37,37.18,None,None,None,Low,N/A,Firewall,Tablet,Windows 11,Edge,UK,East,Public Network,0,0,Resolved
EVT100147,2025-01-03 14:10:14,192.168.40.131,207.79.167.101,110,443,HTTPS,52,18,2816.0,34.99,21,0.484,2,1,1,36.06,Password,0,Inactive,Updated,1,0,0,0,25.49,31.53,None,None,None,Low,N/A,Firewall,Laptop,Linux,Opera,Russia,North,VPN,0,0,False Positive
EVT100517,2025-01-09 08:51:35,97.160.230.207,192.168.152.3,22,110,TCP,232,227,5914.0,23.42,21,0.77,3,2,1,17.72,SSO,0,Active,Updated,1,0,0,0,3.41,22.23,None,None,None,Low,N/A,Antivirus,IoT Device,Windows 10,Firefox,France,East,Wi-Fi,0,0,Resolved
EVT104489,2025-03-19 13:11:46,37.185.228.92,185.216.18.114,8080,22,HTTP,123,6042,677.0,11.08,12,1.172,1,0,1,31.85,SSO,0,Active,Updated,1,0,0,0,32.14,37.82,None,None,None,Low,N/A,Manual Review,Tablet,Windows 10,Unknown,Nigeria,East,Mobile Data,0,0,False Positive
EVT105019,2025-03-28 19:16:10,192.168.205.173,76.254.71.79,110,4444,SSH,1404,62265,14360.0,47.34,246,2.396,1,0,1,7.4,MFA,1,Inactive,Outdated,0,1,1,0,82.87,76.19,Malware,Malware,Web Application,Low,Active,IDS/IPS,Mobile,Windows 10,Firefox,Russia,South,Mobile Data,1,0,Escalated
EVT104559,2025-03-20 14:55:47,55.146.221.37,192.168.128.37,25,80,TCP,128,8076,6590.0,31.91,5,1.435,2,1,1,13.11,Biometric,0,Active,Updated,1,0,0,0,31.21,32.27,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Edge,Nigeria,East,Public Network,0,0,Resolved
EVT101925,2025-02-02 23:20:29,192.168.2.152,88.138.217.229,8080,8080,DNS,162,3610,5759.0,25.08,17,1.449,1,0,1,26.51,Not_Used,0,Active,Updated,1,1,0,0,28.95,46.52,None,None,None,Low,N/A,SIEM,IoT Device,Android,Safari,France,North,Wi-Fi,0,0,False Positive
EVT105060,2025-03-29 07:45:19,192.168.129.38,192.168.183.144,110,22,HTTPS,99,2509,9948.0,35.7,17,0.566,1,0,1,30.79,SSO,0,Active,Outdated,1,0,0,0,26.97,23.69,None,None,None,Low,N/A,SIEM,Tablet,Windows 10,Opera,Germany,Central,LAN,0,0,False Positive
EVT100437,2025-01-08 02:30:32,192.168.146.148,192.168.103.70,60137,3306,UDP,224,6521,4966.0,6.35,3,0.459,2,1,1,21.99,Biometric,0,Active,Updated,1,0,0,0,28.64,13.92,None,None,None,Low,N/A,IDS/IPS,Server,Android,Opera,Nigeria,West,LAN,0,0,Resolved
EVT104398,2025-03-17 17:31:36,192.168.144.160,192.168.189.94,110,22,FTP,154,4963,6791.0,16.29,21,1.01,1,0,1,40.91,Not_Used,0,Active,Updated,0,0,0,0,0.0,23.12,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Unknown,India,North,Mobile Data,0,0,Resolved
EVT102413,2025-02-11 07:43:59,5.119.204.50,51.129.193.251,3389,110,TCP,214,10308,5927.0,44.3,7,0.929,1,0,1,36.07,SSO,0,Active,Updated,1,0,0,0,0.82,43.33,None,None,None,Low,N/A,SIEM,Laptop,Windows 11,Opera,Nigeria,West,VPN,0,0,Resolved
EVT102424,2025-02-11 11:32:25,192.168.102.157,197.5.34.242,8080,3306,SSH,200,6814,1476.0,31.34,27,1.106,2,1,1,20.43,Biometric,0,Active,Outdated,0,0,0,0,25.2,16.94,None,None,None,Low,N/A,Firewall,IoT Device,Android,Edge,Nigeria,South,Mobile Data,0,0,False Positive
EVT102332,2025-02-09 18:21:38,192.168.159.137,192.168.152.30,21,8080,HTTP,84,5647,4995.0,30.66,30,1.883,0,0,0,35.16,Biometric,0,Inactive,Updated,1,0,0,0,41.31,26.16,None,None,None,Low,N/A,Firewall,Desktop,Windows 11,Edge,Russia,East,Mobile Data,0,0,Resolved
EVT100142,2025-01-03 10:31:38,186.119.219.168,192.168.48.1,21,31337,HTTP,1136,83153,4005.0,46.26,104,3.207,11,11,0,15.82,Not_Used,1,Inactive,Disabled,0,0,1,1,62.83,76.28,Ransomware,Ransomware,API,Low,Contained,SIEM,Desktop,Linux,Chrome,Nigeria,North,Wi-Fi,1,1,Under Investigation
EVT100663,2025-01-11 21:24:50,192.168.224.77,139.232.78.19,14284,53,HTTPS,218,2859,6270.0,32.53,22,0.832,2,1,1,30.17,Biometric,0,Inactive,Outdated,1,0,0,0,21.8,24.77,None,None,None,Low,N/A,No_Detection,Tablet,Linux,Safari,Russia,South,Public Network,0,0,Resolved
EVT104206,2025-03-14 12:20:36,192.168.226.36,192.168.67.131,22,21,HTTPS,231,762,5077.0,19.06,17,1.177,1,0,1,27.7,Token,0,Active,Updated,1,0,0,0,30.35,5.85,None,None,None,Low,N/A,SIEM,Laptop,Windows 11,Firefox,Nigeria,South,Wi-Fi,0,0,False Positive
EVT102981,2025-02-21 18:46:32,12.62.222.207,192.168.173.142,50174,9001,FTP,887,39684,22539.0,46.82,2,1.553,13,13,0,6.97,SSO,1,Misconfigured,Outdated,0,1,1,1,79.4,59.38,Port Scanning,Port Scanning,API,Medium,Contained,IDS/IPS,Tablet,Linux,,Singapore,Central,Mobile Data,1,1,Resolved
EVT100705,2025-01-12 15:45:08,192.168.119.54,192.168.40.100,53,8080,HTTP,149,5258,3863.0,27.85,30,0.126,2,1,1,33.84,Not_Used,0,Inactive,Updated,1,0,0,0,32.96,14.7,None,None,None,Low,N/A,No_Detection,Desktop,Linux,Edge,Nigeria,Central,Wi-Fi,0,0,Resolved
EVT103749,2025-03-06 10:10:54,38.75.153.15,129.198.218.104,443,443,DNS,40,4374,10017.0,36.38,25,1.521,3,2,1,27.29,Password,0,Active,Updated,1,0,0,0,27.64,5.88,None,None,None,Low,N/A,Antivirus,IoT Device,Android,Chrome,USA,Central,Wi-Fi,0,0,Resolved
EVT102107,2025-02-05 21:27:25,115.134.150.48,192.168.161.67,80,53,UDP,11,8077,,35.38,22,0.961,3,2,1,13.41,Not_Used,0,Active,Disabled,1,0,0,0,7.32,38.59,None,None,None,Low,N/A,SIEM,Mobile,Windows 10,Opera,South Africa,South,Wi-Fi,0,0,Resolved
EVT104382,2025-03-17 10:47:24,192.168.140.21,221.135.64.229,25,54321,TCP,9,34333,32569.0,63.56,168,2.614,6,6,0,39.48,Token,0,Active,Disabled,1,0,1,1,95.36,78.98,Ransomware,Ransomware,Web Application,High,Investigating,SIEM,IoT Device,macOS,Opera,Germany,East,Mobile Data,1,1,Resolved
EVT105011,2025-03-28 16:55:55,116.48.103.79,162.18.99.146,3306,53,DNS,119,5727,6994.0,26.78,0,1.176,2,1,1,23.34,MFA,0,Active,Disabled,1,0,0,0,7.68,15.67,None,None,None,Low,N/A,Manual Review,Mobile,macOS,Firefox,Germany,East,Public Network,0,0,Resolved
EVT104032,2025-03-11 09:56:38,140.39.59.20,4.46.209.112,55796,80,UDP,133,5368,4666.0,5.64,8,0.719,1,0,1,7.64,Token,0,Active,Updated,1,0,0,0,14.6,15.66,None,None,None,Low,N/A,Firewall,Laptop,macOS,Firefox,France,East,Wi-Fi,0,0,False Positive
EVT102912,2025-02-20 10:33:06,192.168.95.12,18.80.60.40,25,3306,SSH,96,3327,4839.0,29.26,35,0.865,0,0,0,10.56,Biometric,0,Active,Updated,1,0,0,0,20.98,27.72,None,None,None,Low,N/A,No_Detection,IoT Device,Windows 11,Chrome,Brazil,North,Public Network,0,0,Resolved
EVT101230,2025-01-21 19:59:11,163.171.182.150,164.93.248.176,3306,3389,HTTPS,84,8638,5450.0,10.84,18,0.826,1,0,1,12.87,Token,0,Active,Updated,1,1,0,0,0.0,10.06,None,None,None,Low,N/A,Firewall,IoT Device,macOS,Chrome,,East,VPN,0,0,Resolved
EVT102935,2025-02-20 21:17:54,192.168.148.179,216.211.110.228,53,54321,TCP,329,41344,39650.0,88.07,108,1.408,1,0,1,16.67,SSO,1,Active,Disabled,0,0,1,0,90.95,58.22,Ransomware,Ransomware,Web Application,Medium,Contained,Antivirus,Laptop,Windows 10,Opera,Japan,East,VPN,1,0,Resolved
EVT102960,2025-02-21 09:05:42,192.168.229.152,192.168.145.66,25,53,UDP,221,6390,9872.0,34.26,22,0.61,1,0,1,28.83,Biometric,0,Active,Updated,1,0,0,0,20.48,14.59,None,None,None,Low,N/A,Antivirus,Desktop,Windows 10,Unknown,Singapore,North,Mobile Data,0,0,Resolved
EVT101399,2025-01-24 18:50:12,13.103.80.38,192.168.237.234,25,8080,FTP,127,6311,7131.0,19.32,0,0.001,2,2,0,19.94,Not_Used,0,Active,Updated,1,0,0,0,2.32,5.72,None,None,None,Low,N/A,Firewall,IoT Device,Linux,Chrome,Germany,Central,VPN,0,0,False Positive
EVT102172,2025-02-07 00:10:25,47.51.110.18,130.15.216.181,3389,3389,https,1314,54329,22501.0,119.74,143,2.275,2,1,1,5.76,,0,Inactive,Disabled,0,0,0,0,55.13,99.91,Malware,Malware,Remote Desktop,Medium,Active,Manual Review,Server,Android,Firefox,China,East,LAN,1,1,Escalated
EVT102451,2025-02-12 02:11:29,192.168.198.210,183.152.45.235,48367,80,tcp,468,67629,3346.0,38.46,177,1.75,2,1,1,29.51,Not_Used,0,Misconfigured,Outdated,0,1,0,0,66.11,76.66,Malware,Malware,Email,Medium,Investigating,Manual Review,Mobile,iOS,Safari,China,West,LAN,1,1,Resolved
EVT100224,2025-01-04 18:36:52,192.168.130.123,220.42.145.154,8080,3389,HTTPS,161,6837,4625.0,48.19,30,0.767,2,1,1,45.36,Token,0,Inactive,Updated,1,0,0,0,30.64,17.33,None,None,None,Low,N/A,Antivirus,Server,iOS,Firefox,Nigeria,East,Public Network,0,0,Resolved
EVT103687,2025-03-05 05:41:20,85.41.35.1,146.121.135.252,80,110,SSH,119,5634,10226.0,35.93,23,0.534,1,0,1,43.2,Biometric,0,Active,Updated,1,0,0,0,3.53,14.11,None,None,None,Low,N/A,Antivirus,IoT Device,macOS,Unknown,Japan,East,VPN,0,0,False Positive
EVT101499,2025-01-26 10:09:14,192.168.18.21,192.168.207.165,53,25,SSH,215,3363,6063.0,4.72,29,0.576,2,1,1,17.23,MFA,0,Active,Updated,1,0,0,0,8.04,24.52,None,None,None,Low,N/A,IDS/IPS,Server,macOS,Chrome,USA,East,Mobile Data,0,0,Resolved
EVT100212,2025-01-04 14:57:26,186.176.108.106,218.72.82.48,21,110,HTTPS,35,5923,11329.0,24.35,7,0.644,2,1,1,23.89,Not_Used,0,Active,Updated,1,0,0,0,23.82,31.06,None,None,None,Low,N/A,EDR,IoT Device,Linux,Unknown,France,North,VPN,0,0,False Positive
EVT104167,2025-03-14 00:46:12,45.2.139.131,181.200.40.197,56717,8080,TCP,39,7332,1413.0,7.89,11,1.41,1,0,1,28.89,MFA,0,Active,Updated,1,0,0,0,12.14,29.02,None,None,None,Low,N/A,Antivirus,Mobile,Windows 11,Safari,Canada,South,Wi-Fi,0,0,Resolved
EVT101177,2025-01-20 20:51:44,192.168.187.60,148.95.200.11,80,110,SSH,104,6966,6560.0,30.46,34,0.104,2,1,1,22.06,MFA,1,Active,Updated,1,0,0,0,24.99,12.78,None,None,None,Low,N/A,No_Detection,Server,macOS,Unknown,Australia,East,VPN,0,0,Resolved
EVT100850,2025-01-15 06:35:13,192.168.93.240,118.201.100.36,53,110,HTTPS,121,2185,9678.0,45.8,16,0.084,3,2,1,38.77,Not_Used,0,Active,Updated,0,0,0,0,18.47,11.77,None,None,None,Low,N/A,No_Detection,Tablet,Android,Edge,South Africa,West,LAN,0,0,Resolved
EVT101707,2025-01-30 06:24:37,199.230.220.115,192.168.10.97,25,443,ICMP,156,6416,5518.0,36.07,23,0.596,3,2,1,19.67,Biometric,0,Active,Outdated,1,0,0,0,6.49,12.64,None,None,None,Low,N/A,Firewall,Mobile,Windows 11,Chrome,UK,North,LAN,0,0,Resolved
EVT101660,2025-01-29 08:55:01,39.155.23.194,192.168.58.110,8080,6667,HTTP,773,28749,56180.0,131.97,46,2.836,3,2,1,25.64,Token,0,Inactive,Updated,0,1,1,0,66.01,85.47,Phishing,Phishing,Social Engineering,Low,Investigating,Firewall,Desktop,Windows Server 2019,Edge,Germany,West,VPN,1,0,Under Investigation
EVT102457,2025-02-12 05:07:40,192.168.70.72,57.8.7.30,443,21,UDP,246,2923,4306.0,1.78,28,1.035,3,2,1,25.15,SSO,0,Active,Updated,0,0,0,0,0.0,16.22,None,None,None,Low,N/A,Firewall,Server,iOS,Safari,France,North,VPN,0,0,Resolved
EVT103982,2025-03-10 13:29:02,174.187.188.235,192.168.246.13,110,6667,FTP,517,34337,31613.0,140.49,135,3.188,3,2,1,19.37,MFA,1,Inactive,Disabled,0,0,1,0,71.95,78.66,Malware,Malware,Network,High,Investigating,IDS/IPS,Desktop,Linux,Chrome,Nigeria,East,Mobile Data,1,1,Escalated
EVT102531,2025-02-13 16:52:25,152.241.46.81,34.168.141.95,60327,110,HTTP,755,5710,22039.0,78.21,93,3.964,10,10,0,19.2,Not_Used,1,Inactive,Outdated,1,0,0,1,71.96,83.22,Brute Force,Brute Force,Network,High,Active,EDR,IoT Device,iOS,Opera,Singapore,North,Public Network,1,1,Under Investigation
EVT103510,2025-03-02 08:46:54,99.83.249.131,34.146.165.50,8080,443,ICMP,145,2897,8054.0,34.21,18,0.835,1,0,1,2.28,Not_Used,0,Active,Updated,0,0,0,0,18.74,18.98,None,None,None,Low,N/A,Antivirus,Mobile,iOS,Chrome,Nigeria,North,Mobile Data,0,0,False Positive
